"","created_at","screen_name","text"
"1619",2019-08-20 17:06:02,"HashtagShowcase","Catch those trade winds and sail away playing #WhenYouWerentLooking with @HastroTags hosted by @stgavalot @FlindersEmma @Rachels_Ratchet - Play along on @HashtagRoundup"
"1620",2019-08-20 17:25:02,"HashtagShowcase","Keep rocking #WhenYouWerentLooking with @HastroTags hosted by @stgavalot @FlindersEmma @Rachels_Ratchet"
"1621",2019-08-20 17:05:15,"HashtagShowcase","#WhenYouWerentLooking is this week's @HastroTags hosted by @stgavalot @FlindersEmma @Rachels_Ratchet https://t.co/8XzhMgdoC8"
"1622",2019-08-20 17:45:02,"HashtagShowcase","Let's see some more #WhenYouWerentLooking with @HastroTags hosted by @stgavalot @FlindersEmma @Rachels_Ratchet"
"1623",2019-08-20 17:41:58,"joeleeds_motd","#WhenYouWerentLooking     i  Changed  You ,,"
"1624",2019-08-20 17:44:56,"joeleeds_motd","#WhenYouWerentLooking      i Traded  you in for a new Model,,///"
"1625",2019-08-20 17:44:19,"SeamonkeyzRule","#WhenYouWerentLooking I snuck a picture of you"
"1626",2019-08-20 17:44:51,"SeamonkeyzRule","#WhenYouWerentLooking I switched glasses https://t.co/nk4PNDpcNr"
"1627",2019-08-20 17:44:06,"SeamonkeyzRule","#WhenYouWerentLooking I ate your food"
"1628",2019-08-20 17:44:47,"Eyeconic5","it didn't mean your eyes were closed #WhenYouWerentLooking https://t.co/Wjq9jY7jdz"
"1629",2019-08-20 17:44:38,"rawbeancoal","#WhenYouWerentLooking I checked out your butt<U+0001F602><U+0001F602><U+0001F60A><U+0001F609> https://t.co/HgcLYaIV3t"
"1630",2019-08-20 17:12:00,"rawbeancoal","#WhenYouWerentLooking I set out to build my own life.. and succeeded. https://t.co/mAg9A4Eiwt"
"1631",2019-08-20 17:44:30,"greygoo85158563","it didn't mean your eyes were closed #WhenYouWerentLooking https://t.co/Wjq9jY7jdz"
"1632",2019-08-20 17:42:22,"AustinStKloud","#WhenYouWerentLooking I helped myself to your lunch... https://t.co/NhcKqSIkSO"
"1633",2019-08-20 17:43:55,"AustinStKloud","#WhenYouWerentLooking I found your Lost cat. https://t.co/vWYKXVGOYU"
"1634",2019-08-20 17:43:42,"MrsBook030913","#WhenYouWerentLooking I grew....I grew beyond the control, beyond the expectations, and beyond the fear...and now Im blooming in gratitude to God who spared me from your wrath."
"1635",2019-08-20 17:42:07,"MrsBook030913","#WhenYouWerentLooking I took a sleeping pill and wept quietly as I waited for it to work."
"1636",2019-08-20 17:33:04,"DatBroad","#WhenYouWerentLooking I got your Grandma washed and vacuumed.  You're welcome.  Now you owe me $15.95. https://t.co/pInVZy4V1V"
"1637",2019-08-20 17:43:26,"DatBroad","#WhenYouWerentLooking
I smoked your weed."
"1638",2019-08-20 17:34:21,"DatBroad","#WhenYouWerentLooking I stole all your chocolate chip cookies and ate them while you were hard at work."
"1639",2019-08-20 17:38:27,"DatBroad","#WhenYouWerentLooking I stole Christmas https://t.co/B4S2BJ4E5E"
"1640",2019-08-20 17:43:18,"elephunk_05","#WhenYouWerentLooking We devolved https://t.co/LR9ofcsjex"
"1641",2019-08-20 17:43:17,"melodylynn1080","#WhenYouWerentLooking, the big one got away https://t.co/mSDRljAtcw"
"1642",2019-08-20 17:43:14,"Powers20751Bill","#WhenYouWerentLooking I checked out your butt<U+0001F602><U+0001F602><U+0001F60A><U+0001F609> https://t.co/HgcLYaIV3t"
"1643",2019-08-20 17:24:45,"SethFromThe716","#WhenYouWerentLooking I made some of your pizza disappear. https://t.co/8SB7JZmKDK"
"1644",2019-08-20 17:43:10,"SethFromThe716","#WhenYouWerentLooking, you should have been. https://t.co/dixMqDEPYv"
"1645",2019-08-20 17:22:51,"SethFromThe716","#WhenYouWerentLooking, I made you look. https://t.co/LgR33rplOk"
"1646",2019-08-20 17:36:06,"SethFromThe716","#WhenYouWerentLooking, you were probably being eaten from the inside by all sorts of harmful bacteria. https://t.co/k8IXc8WFej"
"1647",2019-08-20 17:36:19,"SethFromThe716","Ha ha....he nabbed your fish #whenyouwerentlooking https://t.co/lBqfO9Z2Dl"
"1648",2019-08-20 17:27:28,"StephanRBarnard","#WhenYouWerentLooking I assumed the identity of a 52 year old male with two kids and created an account here."
"1649",2019-08-20 17:42:26,"StephanRBarnard","#WhenYouWerentLooking my misbehavior continued to the point that I again believe in the existence of Hell and the likelihood of it being my future residence."
"1650",2019-08-20 17:41:52,"LjShaw3872","#WhenYouWerentLooking republicans stole your healthcare and polluted your water #Florida https://t.co/RXXZAcS8wV"
"1651",2019-08-20 17:41:47,"walkingflaw","#WhenYouWerentLooking I flashed my boobs https://t.co/jLFZ2hC4KP"
"1652",2019-08-20 17:41:37,"bmahabharat2","it didn't mean your eyes were closed #WhenYouWerentLooking https://t.co/Wjq9jY7jdz"
"1653",2019-08-20 17:41:35,"dirtytruckerhat","#WhenYouWerentLooking I removed your cow's legs. https://t.co/ruJtUklaJS"
"1654",2019-08-20 17:41:27,"viggu1595","#WhenYouWerentLooking I ate your ice cream ! https://t.co/iAapGpjIZ3"
"1655",2019-08-20 17:08:41,"pdiddy71","#WhenYouWerentLooking I bought Greenland. https://t.co/gPA50qjMFH"
"1656",2019-08-20 17:41:24,"pdiddy71","#WhenYouWerentLooking I flashed my boobs https://t.co/jLFZ2hC4KP"
"1657",2019-08-20 17:20:45,"pdiddy71","#WhenYouWerentLooking the cat started a career as a ""pin-up model"" <U+0001F638><U+0001F638><U+0001F638> https://t.co/XLcdgCedDM"
"1658",2019-08-20 17:10:02,"pdiddy71","#WhenYouWerentLooking Here I come! https://t.co/OfyeHYR6n3"
"1659",2019-08-20 17:10:16,"pdiddy71","#WhenYouWerentLooking You found what you were looking for, amirite?"
"1660",2019-08-20 17:22:33,"pdiddy71","I ate your last slice!  Piece out!!!!
#WhenYouWerentLooking https://t.co/Utkl0hDpa8"
"1661",2019-08-20 17:20:36,"pdiddy71","#WhenYouWerentLooking I took an afternoon stroll and just kinda never came back. https://t.co/iYnziFxqAC"
"1662",2019-08-20 17:28:48,"Good_Ole_Bebs","#WhenYouWerentLooking I stole your stapler. https://t.co/q3HPMwVR13"
"1663",2019-08-20 17:05:17,"Good_Ole_Bebs","#WhenYouWerentLooking I found myself."
"1664",2019-08-20 17:15:58,"Good_Ole_Bebs","#WhenYouWerentLooking I decided to get another cat. https://t.co/900osrcOyo"
"1665",2019-08-20 17:10:29,"Good_Ole_Bebs","#WhenYouWerentLooking I was eating carbs. https://t.co/WCoISrm6lz"
"1666",2019-08-20 17:27:45,"Good_Ole_Bebs","#WhenYouWerentLooking I put Ex Lax in your coffee. <U+0001F602><U+0001F923> https://t.co/kytZMOJFzo"
"1667",2019-08-20 17:06:51,"Good_Ole_Bebs","#WhenYouWerentLooking I was playing hashtag games. https://t.co/uBWhExTmDH"
"1668",2019-08-20 17:01:27,"Good_Ole_Bebs","#WhenYouWerentLooking I stole your fries."
"1669",2019-08-20 17:41:10,"Good_Ole_Bebs","#WhenYouWerentLooking
I double dipped https://t.co/wZhKip67EW"
"1670",2019-08-20 17:25:38,"Good_Ole_Bebs","#WhenYouWerentLooking I ate your chocolate https://t.co/DJ1HezAjed"
"1671",2019-08-20 17:40:11,"tallboy66","Ha ha....he nabbed your fish #whenyouwerentlooking https://t.co/lBqfO9Z2Dl"
"1672",2019-08-20 17:28:33,"tallboy66","#WhenYouWerentLooking
I slid into your DM's https://t.co/EnrTRyfssL"
"1673",2019-08-20 17:35:10,"tallboy66","#WhenYouWerentLooking
I took the last slice https://t.co/Rr3zUvew3J"
"1674",2019-08-20 17:40:51,"tallboy66","#WhenYouWerentLooking, you were probably being eaten from the inside by all sorts of harmful bacteria. https://t.co/k8IXc8WFej"
"1675",2019-08-20 17:38:57,"tallboy66","#WhenYouWerentLooking
I double dipped https://t.co/wZhKip67EW"
"1676",2019-08-20 17:40:46,"broke_yaheard","#WhenYouWerentLooking
I smoked your weed."
"1677",2019-08-20 17:40:09,"sko12","#WhenYouWerentLooking i turned you monitor upside down"
"1678",2019-08-20 17:39:55,"sko12","#WhenYouWerentLooking I eye rolled it"
"1679",2019-08-20 17:05:25,"TheHashtagGame","#WhenYouWerentLooking is this week's @HastroTags hosted by @stgavalot @FlindersEmma @Rachels_Ratchet https://t.co/8XzhMgdoC8"
"1680",2019-08-20 17:15:17,"TheHashtagGame","More #WhenYouWerentLooking with @HastroTags hosted by @stgavalot @FlindersEmma @Rachels_Ratchet"
"1681",2019-08-20 17:40:07,"TheHashtagGame","Let's see some more #WhenYouWerentLooking with @HastroTags hosted by @stgavalot @FlindersEmma @Rachels_Ratchet"
"1682",2019-08-20 17:08:06,"TheHashtagGame","Catch those trade winds and sail away playing #WhenYouWerentLooking with @HastroTags hosted by @stgavalot @FlindersEmma @Rachels_Ratchet - Play along on @HashtagRoundup"
"1683",2019-08-20 17:00:49,"TheHashtagGame","#WhenYouWerentLooking is this week's @HastroTags hosted by @stgavalot @FlindersEmma @Rachels_Ratchet"
"1684",2019-08-20 17:39:53,"Cassee999","#WhenYouWerentLooking I looked down your blouse. There! Just did it again. I'm puttin' that in the old spank bank for later. https://t.co/CIUCnviqTn"
"1685",2019-08-20 17:06:40,"JodingersCat","#WhenYouWerentLooking America turned into Nazi Germany #FreeThePeople Let our brothers and sisters go. https://t.co/LwNnoCkg3t"
"1686",2019-08-20 17:02:23,"JodingersCat","#WhenYouWerentLooking

I took the last slice https://t.co/o5nEfEY6b3"
"1687",2019-08-20 17:00:25,"JodingersCat","It's not my fault!
#WhenYouWerentLooking that kid put a sign on your back. https://t.co/zbSE1GXrnx"
"1688",2019-08-20 17:07:01,"JodingersCat","The Ball Didn’t Go In The Hoop <U+0001F497> #WhenYouWerentLooking https://t.co/RhB2FbsGdg"
"1689",2019-08-20 17:39:43,"JodingersCat","#WhenYouWerentLooking we got even cuter on you. https://t.co/Xmfex5CWcu"
"1690",2019-08-20 17:00:21,"JodingersCat","The best stuff happens behind your back so let's play;

#WhenYouWerentLooking

With your hosts; @stgavalot @FlindersEmma &amp; @Rachels_Ratchet 

Join the fun with the FREE @HashtagRoundup APP! https://t.co/WG1y25PXak"
"1691",2019-08-20 17:07:04,"JodingersCat","#WhenYouWerentLooking I stole all the free samples https://t.co/2wGfBU0LpW"
"1692",2019-08-20 17:02:46,"JodingersCat","I did something embarrassing.
 #WhenYouWerentLooking https://t.co/hPA1ZAVMJk"
"1693",2019-08-20 17:02:26,"JodingersCat","Life happened #WhenYouWerentLooking"
"1694",2019-08-20 17:06:30,"JodingersCat","I ate your Cheetos  #WhenYouWerentLooking https://t.co/I2xqGWWjOV"
"1695",2019-08-20 17:00:20,"JodingersCat","I ate your last slice!  Piece out!!!!
#WhenYouWerentLooking https://t.co/Utkl0hDpa8"
"1696",2019-08-20 17:06:52,"JodingersCat","Your kids grew up. #WhenYouWerentLooking

Time flies."
"1697",2019-08-20 17:06:33,"JodingersCat","#WhenYouWerentLooking I hacked your Twitter account and followed your mom."
"1698",2019-08-20 17:02:48,"JodingersCat","I fell head over heels for you  #WhenYouWerentLooking and it shows."
"1699",2019-08-20 17:02:04,"JodingersCat","#WhenYouWerentLooking I put saran wrap over the toilet bowl bc I’m an asshole."
"1700",2019-08-20 17:06:23,"JodingersCat","Don't drink that!
#WhenYouWerentLooking I think Bill slipped something in your drink. https://t.co/aeb2uXWl6a"
"1701",2019-08-20 17:06:45,"JodingersCat","#WhenYouWerentLooking I got you pregnant"
"1702",2019-08-20 17:02:55,"JodingersCat","The Lungs of the planet are going up in flames #WhenYouWerentLooking
#PrayforAmazonia https://t.co/kNEc2NJPLZ"
"1703",2019-08-20 17:06:55,"JodingersCat","I left 

#WhenYouWerentLooking https://t.co/6ImNTcYA2K"
"1704",2019-08-20 17:06:50,"JodingersCat","#WhenYouWerentLooking I stole your fries."
"1705",2019-08-20 17:02:37,"JodingersCat","#WhenYouWerentLooking I laughed when you fall https://t.co/yPqCZl2LmY"
"1706",2019-08-20 17:07:07,"JodingersCat","I was in the hallway, with the revolver.  #WhenYouWerentLooking https://t.co/5d7jpEhBJp"
"1707",2019-08-20 17:02:40,"JodingersCat","#WhenYouWerentLooking

I taught you a lesson about parking over the line. https://t.co/ChYMG14nDw"
"1708",2019-08-20 17:06:47,"JodingersCat","#WhenYouWerentLooking you missed all the good parts https://t.co/9MSwHVtiSR"
"1709",2019-08-20 17:06:43,"JodingersCat","#WhenYouWerentLooking I stole your heart, your love and your wallet.

Might want to cancel those credit cards."
"1710",2019-08-20 17:39:38,"Colleen_West","#WhenYouWerentLooking I took your chair. https://t.co/ij5mBLWRj5"
"1711",2019-08-20 17:34:19,"Colleen_West","#WhenYouWerentLooking Niles slept with Lilith Frasier. https://t.co/mMg5gTuIiz"
"1712",2019-08-20 17:28:55,"Colleen_West","#WhenYouWerentLooking I ate your piece of pie. https://t.co/Dia2GYAhax"
"1713",2019-08-20 17:25:44,"MissAllison07","#WhenYouWerentLooking the cat started a career as a ""pin-up model"" <U+0001F638><U+0001F638><U+0001F638> https://t.co/XLcdgCedDM"
"1714",2019-08-20 17:21:40,"MissAllison07","#WhenYouWerentLooking I left for vacation... https://t.co/cDVVLXWMT5"
"1715",2019-08-20 17:11:44,"MissAllison07","#WhenYouWerentLooking I put baby powder in your hair dryer https://t.co/2tJrTXZruX"
"1716",2019-08-20 17:17:17,"MissAllison07","#WhenYouWerentLooking, Bam. https://t.co/823y7OhfLE"
"1717",2019-08-20 17:39:29,"MissAllison07","#WhenYouWerentLooking we found the best hiding spots https://t.co/luISOVjlb3"
"1718",2019-08-20 17:39:17,"Darth_Pingu","#WhenYouWerentLooking I flashed my boobs https://t.co/jLFZ2hC4KP"
"1719",2019-08-20 17:38:44,"WhoTrendedIT","Wow. @HashtagRoundup is responsible for trending #WhenYouWerentLooking in the US-of-A. Even as a cold hearted robot, I am impressed."
"1720",2019-08-20 17:38:33,"MillieFiore","#WhenYouWerentLooking I hung your TP the right way, you godless savage. https://t.co/uCdTanz7lX"
"1721",2019-08-20 17:38:23,"Heba_gogh","The Lungs of the planet are going up in flames #WhenYouWerentLooking
#PrayforAmazonia https://t.co/kNEc2NJPLZ"
"1722",2019-08-20 17:38:07,"Sarahhann615","#WhenYouWerentLooking We devolved https://t.co/LR9ofcsjex"
"1723",2019-08-20 17:37:52,"Quizical123","#WhenYouWerentLooking I jokingly swapped your tea to decaf, I'm regretting it now @Quizical123 @Eminem11684 https://t.co/erxMQcVSSH"
"1724",2019-08-20 17:22:12,"LissaL","I hid the remote #WhenYouWerentLooking"
"1725",2019-08-20 17:26:51,"LissaL","#WhenYouWerentLooking I peed in your pool"
"1726",2019-08-20 17:32:00,"LissaL","#WhenYouWerentLooking I rolled my eyes https://t.co/NJHrLj1BkE"
"1727",2019-08-20 17:20:42,"LissaL","I replaced all of your Trump signs with a sign of each Democrat running for president. Your yard looks so much better! #WhenYouWerentLooking"
"1728",2019-08-20 17:29:06,"LissaL","#WhenYouWerentLooking I let my dog poop in your yard."
"1729",2019-08-20 17:37:06,"LissaL","#WhenYouWerentLooking I slept through the entire meeting"
"1730",2019-08-20 17:36:42,"ihmike","#WhenYouWerentLooking
I smoked your weed."
"1731",2019-08-20 17:36:29,"FactsAreFine","#WhenYouWerentLooking the Democratic candidates in the 2020 became so far left that it's hard to take them seriously."
"1732",2019-08-20 17:29:51,"DanielSLiuzzi","I acted all calm and cool when I took care of that spider for you but #WhenYouWerentLooking I freaked out too. https://t.co/ZEwfkHKS1I"
"1733",2019-08-20 17:33:44,"DanielSLiuzzi","#WhenYouWerentLooking I snapped your bra-strap and came to a horrifying realization. https://t.co/mS6fcxkqJ0"
"1734",2019-08-20 17:36:20,"DanielSLiuzzi","#WhenYouWerentLooking I showed you what I thought of you. https://t.co/3J6QlRkEQq"
"1735",2019-08-20 17:30:55,"Mayne1Carrie","#WhenYouWerentLooking we grew up. https://t.co/NfT52blFiH"
"1736",2019-08-20 17:29:01,"Mayne1Carrie","#WhenYouWerentLooking I took a bubble bath in your water and stole your heated towel. Sorry about the occasional stray hair. https://t.co/8wCUD4wFPl"
"1737",2019-08-20 17:36:11,"Mayne1Carrie","#WhenYouWerentLooking I changed my Trump supporting Dad’s WiFi password to ILoveObamaAndHillary. True story."
"1738",2019-08-20 17:35:41,"willzthewiz","#WhenYouWerentLooking I went to Chikfila while y’all were arguing about Popeyes https://t.co/uFJomCfMne"
"1739",2019-08-20 17:25:33,"urban_jillian","#WhenYouWerentLooking America turned into Nazi Germany #FreeThePeople Let our brothers and sisters go. https://t.co/LwNnoCkg3t"
"1740",2019-08-20 17:35:24,"urban_jillian","#WhenYouWerentLooking I fixed my wedgie by giving you a worse wedgie https://t.co/friMIE4DQ9"
"1741",2019-08-20 17:34:01,"giannyboy","I grew up #WhenYouWerentLooking https://t.co/YSENGXS1NR"
"1742",2019-08-20 17:34:24,"giannyboy","#WhenYouWerentLooking the West collapsed. You are now a scavenger in a dystopian society, rifling through animal cadavers for nutrient-rich organ meat, constantly looking over your shoulder, awaiting the next attack."
"1743",2019-08-20 17:33:41,"cali_cathy","#WhenYouWerentLooking I helped myself. https://t.co/7Lv6MyllT7"
"1744",2019-08-20 17:33:40,"thekidouto","<U+0001F6C5><U+0001F6C3><U+0001F6C2> #getiT <U+0001F4BE><U+0001F3A5><U+0001F3AC>
#Music #Video #outNOW
<U+0001F51D><U+0001F39E> https://t.co/EXKTeOarZU <U+0001F39E>
#AlbumEinstein <U+0001F3A7> #albumEinstein
<U+0001F4BD><U+0001F4A1><U+0001F530><U+0001F4DD><U+0001F468><U+0001F3FE><U+200D><U+0001F3A4><U+0001F3B6><U+0001F9E0><U+0001F3B6><U+0001F468><U+0001F3FE><U+200D><U+0001F3EB><U+0001F4D1><U+0001F98B><U+0001F4A1><U+0001F4BD>
#AskArlo #clarity2019 #CallYourShot #Cyberpunk2077 #Top5 #FLTravelChat #TheProudFamily #WhenYouWerentLooking #TuesdayThoughts #NationalRadioDay"
"1745",2019-08-20 17:17:25,"swshiana","""What?""
""I did it when you weren't looking.""
""I don't understand.""
""It needed to be done.""
""But why today?""
""Wait, what day do you think it is?""

#WhenYouWerentLooking
#hellohellosw
#writerscommunity #writer #dialogue"
"1746",2019-08-20 17:23:54,"swshiana","""We almost got through that!""
""What do you mean almost? We already survived, look at us!""
""You call this survival? Many of them saw us run. A lot happened when you weren't looking.""
""Stop it. We'll survive.""

#WhenYouWerentLooking
#hellohellosw #writer #writerscommunity #dialogue"
"1747",2019-08-20 17:33:37,"swshiana","You sent that message a while ago. You stared for so long, I know. I whisper guidance for you to leave that state, that stage without lights. 

#WhenYouWerentLooking. Join a Soul Chat with me, #hellohellosw I am also a #writer.

#writerscommunity #metaphysical #intuition"
"1748",2019-08-20 17:03:25,"gigirules7","It's not my fault!
#WhenYouWerentLooking that kid put a sign on your back. https://t.co/zbSE1GXrnx"
"1749",2019-08-20 17:11:32,"gigirules7","#WhenYouWerentLooking the cat started a career as a ""pin-up model"" <U+0001F638><U+0001F638><U+0001F638> https://t.co/XLcdgCedDM"
"1750",2019-08-20 17:03:14,"gigirules7","I did something embarrassing.
 #WhenYouWerentLooking https://t.co/hPA1ZAVMJk"
"1751",2019-08-20 17:03:35,"gigirules7","I ate your last slice!  Piece out!!!!
#WhenYouWerentLooking https://t.co/Utkl0hDpa8"
"1752",2019-08-20 17:27:13,"gigirules7","#WhenYouWerentLooking someone got into your underwear. https://t.co/oBWWJJPmfc"
"1753",2019-08-20 17:23:41,"gigirules7","#WhenYouWerentLooking we got even cuter on you. https://t.co/Xmfex5CWcu"
"1754",2019-08-20 17:08:16,"gigirules7","#WhenYouWerentLooking we found a girlfriend for you. https://t.co/JiPO7kP7v1"
"1755",2019-08-20 17:10:08,"gigirules7","#WhenYouWerentLooking I borrowed your booze. https://t.co/5BiG2LlaO2"
"1756",2019-08-20 17:11:20,"gigirules7","#WhenYouWerentLooking I broke into your house, clogged all of your toilets, and left myself out.  You might want to invest in a burglar alarm."
"1757",2019-08-20 17:08:30,"gigirules7","#WhenYouWerentLooking I hacked your Twitter account and followed your mom."
"1758",2019-08-20 17:03:56,"gigirules7","#WhenYouWerentLooking I put saran wrap over the toilet bowl bc I’m an asshole."
"1759",2019-08-20 17:33:07,"gigirules7","#WhenYouWerentLooking another car appeared. https://t.co/hZBG76jYQB"
"1760",2019-08-20 17:10:55,"gigirules7","#WhenYouWerentLooking I put a $20 dollar in your pocket because I knew you needed it"
"1761",2019-08-20 17:11:05,"gigirules7","#WhenYouWerentLooking someone put a knife in your back https://t.co/k3mNfTLize"
"1762",2019-08-20 17:24:57,"gigirules7","#WhenYouWerentLooking I helped myself. https://t.co/7Lv6MyllT7"
"1763",2019-08-20 17:24:13,"stardust1006","#WhenYouWerentLooking I moved on"
"1764",2019-08-20 17:30:40,"stardust1006","#WhenYouWerentLooking I bought shoes. On your card"
"1765",2019-08-20 17:24:06,"stardust1006","#WhenYouWerentLooking I rolled my eyes at you"
"1766",2019-08-20 17:33:07,"stardust1006","#WhenYouWerentLooking I touched my boobs"
"1767",2019-08-20 17:23:28,"stardust1006","#WhenYouWerentLooking I stole your cape #StarWars #DarthVader https://t.co/LKgG2YSnY2"
"1768",2019-08-20 17:23:51,"stardust1006","#WhenYouWerentLooking I drank the last of the #coffee"
"1769",2019-08-20 17:33:02,"emrachel458","#WhenYouWerentLooking your cat tried to steal your popcorn because she’s a #Savage  @HastroTags @stgavalot @FlindersEmma @Rachels_Ratchet @HashtagRoundup https://t.co/ayyQ9ZhWkr"
"1770",2019-08-20 17:32:50,"justjessNC","#WhenYouWerentLooking 
That time I was so busy being a sly jerk that I was nearly pegged in the face by an errant soccerball... #instantkarma @vfulch https://t.co/TkX49A3Kcn"
"1771",2019-08-20 17:32:49,"languageofbro","I downloaded all the Language of Bromance Podcasts from @ApplePodcasts #WhenYouWerentLooking"
"1772",2019-08-20 17:32:46,"GettiGina","#WhenYouWerentLooking I stole Christmas https://t.co/B4S2BJ4E5E"
"1773",2019-08-20 17:05:19,"DanielAshley13","#WhenYouWerentLooking A new hashtag started.  You're late, but you can still jump in."
"1774",2019-08-20 17:08:14,"DanielAshley13","#WhenYouWerentLooking
I put ice in your coffee."
"1775",2019-08-20 17:06:58,"DanielAshley13","#WhenYouWerentLooking The U.S. thought about buying Greenland.  Thankfully it didn't work out."
"1776",2019-08-20 17:05:51,"DanielAshley13","#WhenYouWerentLooking Twitter took the apostrophe out of this hashtag."
"1777",2019-08-20 17:31:55,"DanielAshley13","#WhenYouWerentLooking I got your Grandma washed and vacuumed.  You're welcome.  Now you owe me $15.95. https://t.co/pInVZy4V1V"
"1778",2019-08-20 17:04:04,"DanielAshley13","#WhenYouWerentLooking You crashed into a guardrail.  Now you have no car.  Serves you right!"
"1779",2019-08-20 17:15:23,"DanielAshley13","#WhenYouWerentLooking Nickelback made a resurgence and now has the three top songs"
"1780",2019-08-20 17:09:52,"DanielAshley13","#WhenYouWerentLooking I broke into your house, clogged all of your toilets, and left myself out.  You might want to invest in a burglar alarm."
"1781",2019-08-20 17:13:38,"DanielAshley13","#WhenYouWerentLooking I ate your fortune cookie.  Pay attention next time."
"1782",2019-08-20 17:10:25,"DanielAshley13","#WhenYouWerentLooking they grew up on you and now they’re moving out."
"1783",2019-08-20 17:11:35,"DanielAshley13","#WhenYouWerentLooking I switched your regular coffee and gave you decaf."
"1784",2019-08-20 17:08:05,"DanielAshley13","#WhenYouWerentLooking I logged into your account and changed your password.  You might want to consider using something other than 123456 next time."
"1785",2019-08-20 17:08:49,"DanielAshley13","#WhenYouWerentLooking I hacked your Twitter account and followed your mom."
"1786",2019-08-20 17:18:51,"DanielAshley13","#WhenYouWerentLooking I took all of the money out of your wallet. https://t.co/WlAymqBUGk"
"1787",2019-08-20 17:31:45,"RobertMania35","#WhenYouWerentLooking your parents were in your room &amp; trust me, I know you do it to your kids too"
"1788",2019-08-20 17:31:39,"FreeWaves88","#WhenYouWerentLooking nothing changed. I’ll always be the same person. <U+0001F618>"
"1789",2019-08-20 17:31:24,"moddigotchu","I aired my tits out #WhenYouWerentLooking https://t.co/YRX0hNdTRS"
"1790",2019-08-20 17:00:56,"fivefortweeting","I Stole your Cookie From you<U+0001F36A><U+2764><U+FE0F> #WhenYouWerentLooking https://t.co/YNjLzwadQC"
"1791",2019-08-20 17:07:43,"fivefortweeting","I Ate All Of The Leftover Delicious Chocolate you Had Leftover<U+2665><U+FE0F><U+0001F36B> #WhenYouWerentLooking https://t.co/XeEl0A3DIN"
"1792",2019-08-20 17:23:34,"fivefortweeting","The Cute Panda Escaped <U+0001F49A> #WhenYouWerentLooking https://t.co/UV0M38FGte"
"1793",2019-08-20 17:31:22,"fivefortweeting","Decided To Get Another Dog <U+0001F495> #WhenYouWerentLooking https://t.co/O8gKLeC1bw"
"1794",2019-08-20 17:03:23,"fivefortweeting","The Ball Didn’t Go In The Hoop <U+0001F497> #WhenYouWerentLooking https://t.co/RhB2FbsGdg"
"1795",2019-08-20 17:02:27,"fivefortweeting","I Pushed you Down By Accident <U+0001F495> #WhenYouWerentLooking https://t.co/SeWKDNRxbx"
"1796",2019-08-20 17:15:46,"fivefortweeting","I Put a Kick Me Sign on your Back<U+0001F49B> #WhenYouWerentLooking https://t.co/rPdg5pKPfD"
"1797",2019-08-20 17:27:40,"JavaSaves","#WhenYouWerentLooking I left for vacation... https://t.co/cDVVLXWMT5"
"1798",2019-08-20 17:31:08,"JavaSaves","#WhenYouWerentLooking I decided to get another cat. https://t.co/900osrcOyo"
"1799",2019-08-20 17:23:26,"JavaSaves","#WhenYouWerentLooking I put baby powder in your hair dryer https://t.co/2tJrTXZruX"
"1800",2019-08-20 17:29:26,"JavaSaves","#WhenYouWerentLooking I stole some of your fries. https://t.co/x55fwiAo19"
"1801",2019-08-20 17:30:46,"RealAsianMan69","#WhenYouWerentLooking https://t.co/B4IGRimB9J"
"1802",2019-08-20 17:30:35,"RedChazAz","#WhenYouWerentLooking?  Everywhere I go you're looking! https://t.co/4tv2pDv8W9"
"1803",2019-08-20 17:26:53,"RedChazAz","#WhenYouWerentLooking I took an afternoon stroll and just kinda never came back. https://t.co/iYnziFxqAC"
"1804",2019-08-20 17:30:03,"soapsandships","#WhenYouWerentLooking someone got into your underwear. https://t.co/oBWWJJPmfc"
"1805",2019-08-20 17:07:54,"RichardForDays","#WhenYouWerentLooking I saw you picking your nose https://t.co/klu2xJY3Rl"
"1806",2019-08-20 17:04:34,"RichardForDays","I crop dusted the entire office #WhenYouWerentLooking https://t.co/MtMruWGNSt"
"1807",2019-08-20 17:05:29,"RichardForDays","#WhenYouWerentLooking I did something I'll probably regret shortly https://t.co/kSpZL1Y8SN"
"1808",2019-08-20 17:16:55,"RichardForDays","Things really started to suck #WhenYouWerentLooking https://t.co/HwsCySrJuV"
"1809",2019-08-20 17:10:48,"RichardForDays","#WhenYouWerentLooking our deomcracy was stolen https://t.co/3luqRREE19"
"1810",2019-08-20 17:06:27,"RichardForDays","#WhenYouWerentLooking I adjusted my nads https://t.co/px0qrBwBEZ"
"1811",2019-08-20 17:13:14,"RichardForDays","#WhenYouWerentLooking an Ewok tried to give you a hug that isn't really a hug AT ALL! https://t.co/qWhxE5kMWJ"
"1812",2019-08-20 17:29:32,"RichardForDays","#whenyouwerentlooking I danced https://t.co/XNaLhjMrIh"
"1813",2019-08-20 17:26:47,"RichardForDays","#WhenYouWerentLooking all hell broke loose https://t.co/xagWB0rIec"
"1814",2019-08-20 17:08:46,"RichardForDays","#WhenYouWerentLooking I whipped it out https://t.co/Lp8yOHhrcF"
"1815",2019-08-20 17:25:12,"Andighd","#WhenYouWerentLooking i ate the choc chips from your cookie."
"1816",2019-08-20 17:28:47,"Andighd","The weeds came from nowhere #WhenYouWerentLooking https://t.co/fUihVV00Dw"
